ts,distance
1614688415000,-13.7297
1614686505000,13.921
1614685930000,-10.8129
1614685715000,8.27862
1614685690000,2.74178
1614685615000,-13.7911
1614685575000,13.8865
1614685355000,-10.9094
1614685270000,11.0245
1614684750000,-13.8924
1614684720000,5.5952
1614684690000,8.22674
1614684655000,-10.8764
1614682585000,11.0035
1614681730000,-11.1923
1614681645000,-2.77133
1614681270000,13.9565
1614680845000,-13.8721
1614680820000,5.63497
1614680740000,8.24731
1614680720000,-2.64876
1614680595000,-5.5179
1614680570000,-5.54971
1614680005000,13.8204
1614679250000,-2.72445
1614679170000,-11.064
1614679110000,11.0814
1614679075000,-10.9741
1614678935000,2.78273
1614678340000,11.1229
1614678225000,-8.23725
1614678150000,5.55713
1614678100000,2.6685
1614677155000,-11.0223
1614677120000,11.092
1614676100000,-8.23519
1614676065000,8.16748
1614671930000,-5.58715
1614671905000,-2.75236
1614670990000,8.31892
1614670970000,-2.77222
1614668295000,2.75243
1614667795000,-8.32516
1614667765000,8.31997
1614666225000,-5.49985
1614666195000,5.52129
1614664445000,-13.8136
1614664405000,13.7146
1614658945000,-8.28454
1614658915000,8.22303
1614647415000,-5.57013
1614647390000,-5.47684
1614634480000,11.0319
1614634445000,-10.9618
1614633620000,8.20419
1614633590000,-8.22545
1614633335000,10.9836
1614633300000,-10.8978
1614630700000,11.0221
1614630670000,-8.26421
1614630035000,8.27379
1614630005000,-8.24126
1614627845000,8.23514
1614627625000,-10.9558
1614627570000,10.9171
1614626770000,-2.85404
1614626735000,2.75455
1614626345000,-13.8023
1614626295000,13.8741
1614626260000,-10.998
1614626005000,5.48737
1614625980000,5.57699
1614625955000,-5.53484
1614625855000,-8.2696
1614624820000,11.1051
1614624800000,-2.76965
1614624565000,5.61564
1614623745000,-10.7135
1614623720000,2.76041
1614623690000,8.38361
1614623655000,-10.9998
1614623510000,10.9624
1614623475000,-10.9496
